Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.028831349139887656,0.026487294355085317,0.011178897294227712,0.004943379144404115
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.010355967654461375,0.008918938123733613,0.0,0.002295529107143567
Industrias manufactureras,0.007526070750014916,0.010886762045565828,0.009754016932967078,0.007375392584897411
Comercio al por mayor,0.06452698150309046,0.0699504855973695,0.0643725645654669,0.07253855312145155
Comercio al por menor,0.04618575991146663,0.03904708897100801,0.04044043087612741,0.03960113674101506
"Transportes, correos y almacenamiento",0.011552744213422348,0.02204009288444765,0.015080972582258996,0.013395614688782467
Información en medios masivos,0.0031033037469752685,0.000917750327503645,0.008230535760470324,0.011114615339822578
Servicios financieros y de seguros,0.06709621965156068,0.02023197159134518,0.03491571929150027,0.0347657924528907
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.004270164174739149,0.006946887134604472,0.008140891206991376,0.010372050823167882
"Servicios profesionales, científicos y técnicos",0.009693675659848884,0.011846636914088835,0.0168058810959433,0.018924055116961706
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.005772994580289404,0.006837960158461115,0.038654491260625805,0.013929062424818742
Servicios educativos,0.016408731749742476,0.03117219349909072,0.14555443091387746,0.01862799621654758
Servicios de salud y de asistencia social,0.0213224150961314,0.02204729686528659,0.021209344352429216,0.02355654170060225
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.030126159365855987,0.014049191369767618,0.012192828452524668,0.017625520695169414
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.04257984437865853,0.037226677254437804,0.03467582814294252,0.04114044832990921
Otros servicios excepto actividades gubernamentales,0.050053215600996834,0.04166364746777395,0.04410259565948506,0.036479022185215745
Total,0.01130031554019853,0.01689453750755945,0.019057414161415036,0.01760495240376247
