Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1.3968409927190166,1.5985639810127779,1.4026683568468103,1.3535597721421475
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,1.9467439773959854
Construcción,3.8749698217415753,2.386852682073554,3.3317171728036845,2.687067168995793
Industrias manufactureras,1.5094232736216373,1.402991666354283,1.4747803185233883,1.6487360554316406
Comercio al por mayor,3.0201584551087746,2.8743346513782257,2.7844136513197992,3.025681832746893
Comercio al por menor,3.264100975398006,3.2459561365597174,3.401621406834331,3.736685245847387
"Transportes, correos y almacenamiento",4.016755771800812,4.694305111709775,3.3839853470160395,3.0570717385607327
Información en medios masivos,2.136088781803872,78.93107316465164,6.4651638606554425,
Servicios financieros y de seguros,4.485838395819642,3.8833874536624613,2.6617953123926044,2.614285342019544
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,3.6619465990737745,3.5443192800193284,1.8200355167660869,2.5781404721307886
"Servicios profesionales, científicos y técnicos",3.3828098430743814,5.635485597133741,2.3298598367069934,3.4826677285572396
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",3.5603265463713982,2.9959799611377655,2.4645293163589503,5.978454987447965
Servicios educativos,2.0776396253041645,2.596280220134004,2.79815176394646,2.9475235198638443
Servicios de salud y de asistencia social,3.53413139998876,2.806297768544833,2.4885494372928187,3.2173088156095
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",1.9597193270896334,4.063483783585913,1.7064289432587192,1.9188651536161672
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,3.4443656878468087,3.6407230153968055,3.1096077382230156,3.571751359768841
Otros servicios excepto actividades gubernamentales,4.848407253031553,4.024988584806762,3.7858234211889377,3.5154603670955407
Total,1.8896141653974423,1.6029989521780943,1.696653486631633,1.942051468487688
