Actividad económica,A211A_2008,A211A_2013,A211A_2018,A211A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1.9031828028661888,25.591738197424892,1.1384217335058215,33.88429752066116
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,1.3431500960248137
Construcción,8.572785467847197,1.046015309712907,1.37348371268911,2.835957785409163
Industrias manufactureras,2.9496335891812864,2.4956999391588983,1.2472042343700047,10.904788660776711
Comercio al por mayor,2.588802745825883,2.207041147207508,5.761872840927783,1.1620012848920298
Comercio al por menor,3.628961052394027,-17.897724960434093,4.516637425520871,2.5868317159391805
"Transportes, correos y almacenamiento",3.8972403726037115,2.3009703290325136,1.4459800655328015,7.788420652303407
Información en medios masivos,3.158955857385399,-123.73749999999998,26.429137010676154,
Servicios financieros y de seguros,1.219038866965782,7.178571428571429,1.701589763474215,2.83665238215276
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,3.808477494465852,2.4703801945181256,3.382495457298607,3.4610514086552424
"Servicios profesionales, científicos y técnicos",4.547414603572548,3.6379032940977223,5.958553546592489,0.46765530126109295
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",42.359843546284225,2.5124031007751935,4.659010132088484,4.143473098793977
Servicios educativos,2.207241778909174,3.435224743533987,1.4052503600179418,1.3028493766988472
Servicios de salud y de asistencia social,3.076446280991735,3.477530525251066,4.9029774995770605,3.220573630477099
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",1.4507638072855464,1.8485984037375902,1.3320255474452554,3.1597707466436367
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,2.655176617597757,2.75122390822515,3.613309148622605,3.1538525521945266
Otros servicios excepto actividades gubernamentales,3.3413057984757493,4.751826051670498,3.704846081666011,2.2759850905218317
Total,8.427648722298581,0.43940014830989743,1.5872673091620233,4.268791618488336
