Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",5.32647025711114e-05,7.876028102954138e-05,2.0710251160119236e-05,-2.953441941238319e-06
Minería,0.0,0.0,0.0,0.0
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.0006864146439162511,8.149539671499066e-05,0.0,0.0
Industrias manufactureras,0.00041756065872079653,5.1040631487577886e-05,5.465522990995233e-05,0.0007288313309406101
Comercio al por mayor,0.0016147601272889318,0.0012500736673186003,0.00023845585520114237,0.017133059286452267
Comercio al por menor,0.0010696882248835142,0.0012583653294630762,0.0017721897738413176,0.0009676019797838679
"Transportes, correos y almacenamiento",0.0001295911363085751,0.0012779229957235933,-3.286364207556858e-05,0.0035672503170223933
Información en medios masivos,7.234339893493833e-05,0.0,1.3618430444067198e-07,0.0
Servicios financieros y de seguros,7.0690806878075686e-06,0.00011280075931973322,1.7797354968878858e-05,7.138566334103181e-05
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.00011594547374233581,0.00022755066372779942,-0.0002576805188116328,2.1263596772554353e-05
"Servicios profesionales, científicos y técnicos",0.00012087842563979854,0.0002262282878052525,2.9425978848034227e-05,0.0005957566390333006
Dirección y administración de grupos empresariales o corporativos,0.0,0.0,0.0,0.0
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.0004755004024423369,6.31340850644884e-05,-0.0016468936890878267,0.0001420762189118449
Servicios educativos,1.580037332169733e-05,0.00156435448032289,5.244218410562921e-05,7.019281155416873e-06
Servicios de salud y de asistencia social,0.00026587242470879944,0.001121861569866802,0.00033406803103326133,0.00036745576288373967
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.00041742746066017835,0.0006912584658219539,3.7952561149907064e-05,2.0781500552696233e-05
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.00020391921989800743,0.0005735595165987772,0.000380727949140951,0.0003623922711147577
Otros servicios excepto actividades gubernamentales,0.0011061241143959346,0.00154949044882575,0.0011361733183081779,0.0021673041090516823
Total,0.0002806801690791625,0.00023558037678785744,0.00011853276428389542,0.0006310068139238545
