Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.01947387742862988,0.0241851844549165,0.00674685760223593,0.0030605176745457335
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.010484352684517683,0.007649513942233898,0.0,0.002129962692869808
Industrias manufactureras,0.007487960340743807,0.012065168674370632,0.010349275074033304,0.008472533733005104
Comercio al por mayor,0.06325567585937641,0.05340996866658042,0.06924731449832615,0.06429357783359868
Comercio al por menor,0.039432746775203344,0.03583584820979292,0.0400408771889416,0.042033941550508734
"Transportes, correos y almacenamiento",0.016520059576547473,0.027907153417979447,0.018185453629168836,0.01438501215917357
Información en medios masivos,0.002724167520167445,0.0009127314990272619,0.008647301882805904,0.010387640035289726
Servicios financieros y de seguros,0.0428967547827827,0.026585169727735107,0.03570685262737673,0.022200747185097767
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.0042074487340066635,0.005019619204239964,0.007227528083267407,0.013523492638789273
"Servicios profesionales, científicos y técnicos",0.007756057306617693,0.005830874170032386,0.013924525638024751,0.016300626402454155
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.011959336448659555,0.01982893305554186,0.06026307570347683,0.0123706448333314
Servicios educativos,0.013646210395382314,0.019877529733140283,0.22480807114058193,0.02540500627016418
Servicios de salud y de asistencia social,0.01849366334408349,0.017806974087374333,0.02134898823603503,0.019672182222952347
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.02713857677902622,0.012539834468779912,0.015611415323134183,0.019836321003540075
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.04161631973445936,0.03751203540953512,0.034949062621029724,0.04439954097677641
Otros servicios excepto actividades gubernamentales,0.032201480515286096,0.04307783820530252,0.05018462851174217,0.034406467494689626
Total,0.010072954935018188,0.015308804073237236,0.01625060706728435,0.014579549420511984
