Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.07510771489147258,0.04508960000907233,0.05464967213673094,0.053223040273526874
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,0.02593360862163098
Construcción,0.1239037209991921,0.06409541006241248,0.07826653737013144,0.04321216068331578
Industrias manufactureras,0.09082468000317388,0.06575772767166603,0.05876388142454909,0.06566461066358785
Comercio al por mayor,0.07597931875594781,0.06785839393984841,0.06116731644699944,0.05934040174478616
Comercio al por menor,0.12150914867361769,0.10390346599886573,0.12563475071216082,0.12553539929053986
"Transportes, correos y almacenamiento",0.1303452324523219,0.1955894190872806,0.13413994196197332,0.15202890006152442
Información en medios masivos,0.06410764148538778,0.17590104594219122,0.07865132214188751,
Servicios financieros y de seguros,0.002787656431261282,0.003080480615637239,0.006575864634907757,0.005702629099860777
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.10917434204018436,0.08362433100186964,0.02953384833276141,0.0416417277173408
"Servicios profesionales, científicos y técnicos",0.07144696086581123,0.11122682509594986,0.028426646632985424,0.04553130848462519
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.07086500786385687,0.05488218413768691,0.03532795089077399,0.05885436884121873
Servicios educativos,0.04639822301140279,0.08826182793376931,0.08292425576724931,0.0663247682274073
Servicios de salud y de asistencia social,0.10258830461707615,0.07829233677626421,0.07258570872667794,0.0934199735827896
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.030150555163623294,0.05529424580661809,0.01481543324736302,0.026787047219878384
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.09292245859565253,0.08566650038785399,0.0664679568750847,0.09182320457737808
Otros servicios excepto actividades gubernamentales,0.0971749351798289,0.12258757470544786,0.12725616501429704,0.12360168533407279
Total,0.09612786287009749,0.05390489924198986,0.053150772511924856,0.060215043950997194
