Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.046422982191026155,0.021198226993440254,0.04043399716189158,0.040432755475587195
Minería,0.036354296484338584,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.04986788909809167,0.00682711278064798,0.008495685156586661,0.012244709679904367
Construcción,0.03423573491146731,0.025611174943059502,0.02242447862923687,0.015766810314696487
Industrias manufactureras,0.048093206660779965,0.04047395941312541,0.03422753258891427,0.030240020560985584
Comercio al por mayor,0.025862917051604047,0.02259312071793398,0.023522228206084194,0.0188614438697568
Comercio al por menor,0.035642595748603484,0.032831826576744404,0.032796846524116116,0.03029408037654218
"Transportes, correos y almacenamiento",0.03550492223833557,0.04753667954909646,0.041368315730051924,0.048183478947543774
Información en medios masivos,0.02651404346709041,0.004986855124833039,0.012535972313834118,0.006647416643298275
Servicios financieros y de seguros,0.0007666756318215741,0.001572180756153285,0.00213512674482071,0.0018384623650066862
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.03118583779238955,0.022225345884341628,0.013597077656748127,0.01670237546760632
"Servicios profesionales, científicos y técnicos",0.02619598160789017,0.022698998483346444,0.01201780328531664,0.013990840529374757
Dirección y administración de grupos empresariales o corporativos,0.0010107296006334368,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.02158236057326866,0.017513607989074836,0.01543044864952809,0.014143895757986776
Servicios educativos,0.023526280113958284,0.033699532183933165,0.029760633815874134,0.02474406709305009
Servicios de salud y de asistencia social,0.0267975701749354,0.023787911691637628,0.025408602234262823,0.02807331277813412
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.013433617809515097,0.014868753957269184,0.008306685101588232,0.011738821471151475
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.02611359935833602,0.023630268823600267,0.021187877789275913,0.024353882330984216
Otros servicios excepto actividades gubernamentales,0.024974949754408143,0.028837967919554168,0.030970279756519215,0.030588664185699166
Total,0.0366969723208376,0.027890411915114467,0.0257700487125528,0.02372195763136324
