Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,5.396309667386132,1.7922470669555464,0.02776271839479936,0.28327098022517444
Industrias manufactureras,0.4121603917568546,0.38968514326867737,1.9894796425852306,0.1070871928723859
Comercio al por mayor,0.3865859352210126,0.2599912482538606,0.1282517865376607,2.6453980863679254
Comercio al por menor,0.20022728604103734,-0.8393168657025726,0.6520264825611064,0.34675709398191873
"Transportes, correos y almacenamiento",0.0707630965700559,0.4103280806326633,0.31144329344144356,0.36162608693568393
Información en medios masivos,,0.0002886013899364418,,0.05347833519872819
Servicios financieros y de seguros,0.0631913112373416,0.005518884399854963,0.013942176950768546,0.028984226207045223
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.21595376666813182,-0.520107249297902,0.10027228323996196,0.1617889205982755
"Servicios profesionales, científicos y técnicos",2.8736274158242656,0.2287638413967949,0.0648899023292047,-0.05280249764526143
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.051417440680171914,0.008562255339000615,0.13529622582697962,0.05088211361271975
Servicios educativos,0.7039995304116747,0.7648425604049424,0.5822949330159156,0.17520722401810424
Servicios de salud y de asistencia social,0.8509931921921652,0.1192019709365787,0.11055535166436464,0.6889218616099747
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",-16.59612365179713,0.05239617436615396,0.06084461128539269,0.15197907230780922
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.08234866821304145,0.13031038934549147,0.09573663576766227,0.21137130698496573
Otros servicios excepto actividades gubernamentales,1.2587974770028316,0.4287084003748068,0.09842082217786467,0.18447540371428636
Total,1.2753782393737128,-0.004247378205865203,0.4144592825959835,0.1018552187303538
