Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,49.939282142654505,
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,0.11372027599613592,0.11656296544600957,0.09431157977094234,0.0935426883765398
Industrias manufactureras,0.1475245437751941,0.1769945507175109,0.1600942079466165,0.10716578247536353
Comercio al por mayor,0.11466775735184254,0.09780246580141227,0.10482610662359189,0.08717315491908623
Comercio al por menor,0.15079751820303136,0.14116554098749776,0.12419674035383818,0.11779389665823496
"Transportes, correos y almacenamiento",0.23933149505131032,0.37414108412576036,0.3592291152459639,0.2718684613510374
Información en medios masivos,0.23969986434321505,0.018889275478205667,0.019249953315264245,0.0189441812515266
Servicios financieros y de seguros,0.0038724123112251047,0.008369536466283325,0.010380224678813351,0.009419197301784503
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.11881601136118242,0.05416431740027344,0.05575434141633044,0.09720844724772548
"Servicios profesionales, científicos y técnicos",0.06707381146774757,0.038114756598731946,0.04547193470567512,0.04267119964033322
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.05202618928519188,0.04903179107506695,0.06121266112266311,0.046348179616772206
Servicios educativos,0.12194960763464563,0.19946332788298562,0.17102067881650504,0.09802453184564683
Servicios de salud y de asistencia social,0.09191702685049113,0.100403379734992,0.11140623783792335,0.10849614526792035
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.10816081049718386,0.16212341199118402,0.07384634753514785,0.083550621788796
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.10040434707550326,0.09350752351415674,0.10428793633681126,0.10980299907459694
Otros servicios excepto actividades gubernamentales,0.10014214605270785,0.1287223076549744,0.098805936996622,0.11324581345192307
Total,0.15007837517773692,0.12308837462861569,0.11746207435864389,0.09289354908619835
