Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",71.70063362555334,13.041968010397667,90.87565872020076,165.1648780487805
Minería,6.898287388322825,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",20.593648569221575,90.72938073644386,544.2520653620995,165.82337359475798
Construcción,23.090634106539223,51.58815817727699,56.12546043085165,118.42243882627677
Industrias manufactureras,31.596282486310056,30.13912358450298,16.26313220334082,44.41322657631711
Comercio al por mayor,42.6906974227362,39.1659671281231,55.811676647035135,4.029205817375702
Comercio al por menor,28.843370408585166,-3.407410666718432,14.080502783584741,23.601960055389142
"Transportes, correos y almacenamiento",45.737293352186725,12.626212856713481,27.31649717384575,10.366830955774313
Información en medios masivos,66.193851348497,6759.389589905362,234.50804963239622,561.721766243294
Servicios financieros y de seguros,663.3153501313958,1871.7364160567752,1046.9340508249575,472.1328599620787
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,84.54422366083281,60.31975960012695,72.1434607876909,50.960734123428985
"Servicios profesionales, científicos y técnicos",38.68213885318969,74.21353024635624,113.43350872719688,70.19660704892162
Dirección y administración de grupos empresariales o corporativos,2945.3428362573095,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",120.11038855028296,431.74441376272677,62.83348328834683,58.85240087844255
Servicios educativos,39.99362891916691,20.984913130025095,101.99807435935418,51.300957023946374
Servicios de salud y de asistencia social,56.25118914485947,57.0451684440531,41.56704837048545,33.67120011765232
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",182.4070526055,85.78481315873522,76.56786448366292,40.685114266530725
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,135.2483466228893,63.728448201351796,78.998641340544,112.99595021195995
Otros servicios excepto actividades gubernamentales,30.291691948133664,36.710587123652445,49.84895721092833,27.189769044591213
Total,19.476604774429923,297.3080937305433,40.61434617375388,51.03796634371908
