Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",261.8409090909091,973.5306122449,531.3333333333334,-2050.0
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,63.09248023533738,237.85752688172045,,
Industrias manufactureras,75.79567727922868,650.0598476605005,1125.0299445471348,30.893039580608747
Comercio al por mayor,14.506369426751592,20.424693026923514,75.13926451187335,14.485904908537703
Comercio al por menor,32.41132439937221,-233.2216036755089,40.07482283029853,43.78800718710611
"Transportes, correos y almacenamiento",168.7152119101933,61.97580953839088,-1113.9335887611749,27.040853663386812
Información en medios masivos,208.825456836799,,31312.315789473683,
Servicios financieros y de seguros,213.26373626373626,4.7363445378151265,53.669211195928746,29.670493685419057
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,102.01458333333333,72.85549132947976,-53.79246448424954,922.8425196850393
"Servicios profesionales, científicos y técnicos",213.86549707602336,59.56209987195903,299.59027777777777,23.91194968553459
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",17.509290138161028,36.68676196395277,-9.663696865607557,119.59538598047914
Servicios educativos,1582.4931506849316,30.461946702800365,186.95076923076923,2777.038461538462
Servicios de salud y de asistencia social,66.86440677966102,15.625785629352814,72.01382778126964,80.82325581395348
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",13.133405639913232,16.863554757630162,344.1219512195122,1182.735294117647
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,36.25850340136055,27.358240718846062,33.24800708591674,24.420704845814978
Otros servicios excepto actividades gubernamentales,29.845070422535212,17.580036242826942,17.656285231116122,16.969718064740686
Total,182.9258235831051,14.277565315722104,207.72182099707277,31.05078540759005
