Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.18197664479860556,0.1989313248023345,0.14639264221154394,0.14417831428154215
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.19139315234380874,0.12286913764824473,0.1115847751088478,0.11876732754207446
Industrias manufactureras,0.0602852493519243,0.06289121061013704,0.09359989138599764,0.11104094553157995
Comercio al por mayor,0.16655196761017813,0.10584024166464438,0.1478667619926831,0.15398302208500655
Comercio al por menor,0.16571358358782984,0.1587407881372148,0.1714123348001532,0.1618190619539451
"Transportes, correos y almacenamiento",0.09467772148087454,0.09578489025989641,0.15060084175566393,0.11816589325640131
Información en medios masivos,0.040926916822956474,0.11726388994163571,0.08069031163758608,0.14545026502964195
Servicios financieros y de seguros,0.259285065997756,0.19496613338463892,0.1556470692131426,0.20735981308411217
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.29525696316574085,0.08513925161576182,0.12804194480211106,0.19660734975193847
"Servicios profesionales, científicos y técnicos",0.09154254042742392,0.041171317194553164,0.10603638849567713,0.10122551917602286
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.18497249442987557,0.09080533783953541,0.11170510069776246,0.36237035490766834
Servicios educativos,0.09189948428393732,0.23296922925427355,0.15202357625654,0.21141294629994972
Servicios de salud y de asistencia social,0.21863742284588686,0.21196153200625623,0.18368573851788048,0.1707430989457942
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.1994419475655431,0.07549574911322561,0.0984096236075309,0.12430669687369457
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.17699995040359384,0.17276441035758866,0.1812652197650791,0.20786653561573135
Otros servicios excepto actividades gubernamentales,0.12578763054364353,0.2039926070700204,0.15913383973362494,0.19195605245073818
Total,0.07168527616106314,0.07614304778460239,0.10580409827174873,0.12330602650394981
