Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",17.436,58.58800000000001,123.45,153.57100000000003
Minería,0.0,0.0,0.0,0.0
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,2341.873,1640.333,1558.098,1847.138
Industrias manufactureras,2796.612,4470.106,3325.0170000000003,4000.399
Comercio al por mayor,1394.646,2217.033,3559.022,5682.516
Comercio al por menor,2702.184,3687.166,7254.477,10255.432
"Transportes, correos y almacenamiento",1182.539,1968.827,2473.554,2960.174
Información en medios masivos,4799.987,543.651,446.364,459.683
Servicios financieros y de seguros,69.158,88.882,315.727,387.551
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,121.547,139.775,90.78,270.87800000000004
"Servicios profesionales, científicos y técnicos",314.579,216.35,293.775,526.9300000000001
Dirección y administración de grupos empresariales o corporativos,0.0,0.0,0.0,0.0
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",171.872,515.0319999999999,597.816,516.961
Servicios educativos,183.348,503.634,611.108,743.103
Servicios de salud y de asistencia social,160.249,183.365,394.208,858.8420000000001
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",100.892,105.837,117.965,229.93
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,717.0820000000001,964.485,1559.945,3170.6890000000003
Otros servicios excepto actividades gubernamentales,497.06,450.758,672.735,1172.947
Total,17571.064000000002,17753.822,23394.041,33236.744
