Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.001982128608987643,0.0012866526884861308,0.000942870111029625,0.00098080697037599
Minería,0.0,0.0,0.0,0.0
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.0,0.0,8.674039618686821e-05,4.305664768985413e-05
Industrias manufactureras,2.3590931934088662e-05,5.089879992558314e-05,2.2799856986847714e-05,3.5452954103788006e-05
Comercio al por mayor,0.00022809682959031886,7.576011001583415e-05,0.00031530495260168886,0.00016627539194180092
Comercio al por menor,0.0005394480887631544,0.00044307349604984984,0.0004873927000718989,0.000905046667806299
"Transportes, correos y almacenamiento",9.049069197078377e-05,0.00010232932283754355,0.0001753287675650104,0.00022888084073611922
Información en medios masivos,1.728397778479517e-05,6.041601947723667e-06,0.0,0.0
Servicios financieros y de seguros,3.263071422841971e-05,4.1275980789616746e-05,9.484352817079491e-05,0.00010216743096694671
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.000520967893909782,0.00013939661573910748,4.836980517612625e-05,6.623172189265695e-05
"Servicios profesionales, científicos y técnicos",0.00010591384668640228,8.379615360077776e-05,0.00010430339310958138,0.00014098365293942187
Dirección y administración de grupos empresariales o corporativos,0.0,0.0,0.0,0.0
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",1.2953258007785846e-05,1.9910922721565446e-05,2.4936093522675552e-05,1.0711013684639721e-05
Servicios educativos,0.00019214074151721407,3.045147042954093e-05,7.193236064916955e-05,3.056081047107172e-05
Servicios de salud y de asistencia social,0.0004764306121198459,0.0004070518067833819,0.00031357842073671924,0.0003181210173034352
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",9.893432922524785e-05,5.34471489052839e-05,3.9285465402846464e-05,7.37506112000924e-05
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.0003821446105099712,0.00039348938839341293,0.00040091101793650867,0.00047556087816399837
Otros servicios excepto actividades gubernamentales,0.000729189805933702,0.0008229027370517894,0.0005142686756349914,0.00044896550731508145
Total,8.46668176991743e-05,8.528516220045171e-05,8.307823341699578e-05,0.00011658153419024732
