Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",4.068339880829308,3.449896483061464,9.06645918074906,8.133431550501802
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,5.260390198123678,8.167037153191965,8.703785388084416,7.647259936076636
Industrias manufactureras,10.835533725627466,11.32450060671092,7.698958779538518,6.766205916942521
Comercio al por mayor,7.754243559311376,9.617179324824209,11.216317690026624,6.610159508975213
Comercio al por menor,6.524100338376965,6.603318617950571,5.787196538898535,5.310573441516062
"Transportes, correos y almacenamiento",12.98069428102751,13.020908213894216,5.920084216523068,9.227478969481155
Información en medios masivos,25.93283848731367,9.085242440339705,19.388102151443377,8.401001244413974
Servicios financieros y de seguros,4.407657479891223,8.447189698556976,5.275865057645921,5.261149129849733
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,4.183282378157181,10.442840020251909,5.919107852689215,4.861811533656685
"Servicios profesionales, científicos y técnicos",11.376042187382636,16.84791884244258,8.659215205040002,8.951088341902873
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",6.615699412326902,7.982228149089291,8.362337403331905,3.6840970298680293
Servicios educativos,9.357129389854899,5.338514376293426,6.785112501118386,6.639061147169842
Servicios de salud y de asistencia social,4.740360740989095,4.662142700660458,5.185101697368697,5.372851794300816
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",5.820102162652279,10.378085821377796,10.434452289072093,6.11484639176346
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,5.729793626671927,6.016664349180306,5.42305199168386,4.732763768837679
Otros servicios excepto actividades gubernamentales,5.532679280609422,3.7829052111470447,6.280888692113222,4.9912284836391665
Total,11.52887800969006,10.011433409424125,7.439219367640816,6.5841376156233755
