Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",4.8900679117147705,53.59887640449438,398.5,1.4844315713251266
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,,,-165.9074074074074,60.79629629629629
Industrias manufactureras,1327.2680890538034,1883.0732860520093,1211.1057606208337,2627.171102661597
Comercio al por mayor,26.36382163528165,604.3666666666666,227.65151136647515,97.28237321516494
Comercio al por menor,38.148850758463894,-814.0506847711578,71.8407471388469,-139.74760356042452
"Transportes, correos y almacenamiento",1376.3261508325172,161918.0,684.6232339089482,
Información en medios masivos,1482.8008948545862,317.0,,
Servicios financieros y de seguros,,100.20000000000002,186.65486725663715,9.47324046920821
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,208.37021276595746,536.3404255319149,175.58467741935485,-194.68604651162795
"Servicios profesionales, científicos y técnicos",75.4041237113402,203.13537117903928,66.57561728395062,-3.2839559490390844
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",334.1090909090909,236.116,2433.1621621621625,
Servicios educativos,2750.5238095238096,5620.229166666667,,7220.3
Servicios de salud y de asistencia social,38.63191244239631,147.65489566613164,61.66523143164693,15.44927393065297
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,35.78285714285715,107.29277566539923,-18.56127394414955
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,16.43159922928709,217.06941838649152,-684.9817518248177,-66.86972255729793
Otros servicios excepto actividades gubernamentales,60.01213755900202,52.22745625841184,281.5483146067416,-7.737501983812091
Total,392.5143513407642,102.47706008341787,364.2800031712683,-2095.767959417443
