Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",13.806196976462333,15.775205016883742,39.28581699346405,46.76891274162597
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,,,308.28517740974,421.0940895620678
Industrias manufactureras,1109.077582906807,745.6504215358817,1026.4614491852255,826.0356113875457
Comercio al por mayor,104.63277393033462,181.04537070728617,104.2430922767558,84.52777403482983
Comercio al por menor,58.79728769281008,55.184385591054564,54.57807586168665,38.671861966540945
"Transportes, correos y almacenamiento",144.94822295107122,304.66912349065547,233.60335492843808,203.8295236052632
Información en medios masivos,1793.4489980412834,491.0521533708886,,
Servicios financieros y de seguros,54.905434393993566,52.74085207005731,41.16273883517495,27.465419792415997
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,72.55650439762732,103.32977200695225,188.84437730782142,194.93902043464158
"Servicios profesionales, científicos y técnicos",192.3930965000657,222.36751885014138,115.26908482860634,67.88485477178422
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",2515.9226679555345,934.8950038431976,1197.325938566553,2148.072027972028
Servicios educativos,215.96936056838362,593.3588907014681,258.5355370474259,522.1451931432183
Servicios de salud y de asistencia social,46.2658123569794,54.24176329259375,65.40287398776256,72.87593972484525
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",121.0657329598506,187.13206447853952,180.09252601702931,161.83842428757683
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,53.74089494643233,57.57708761634831,54.02053446152965,54.4075770653026
Otros servicios excepto actividades gubernamentales,37.28657384870023,36.32755927776057,56.16282698544725,56.17104177434419
Total,331.88181663786446,260.18414099090955,220.9411375089548,153.86254759019764
