Actividad económica,A131A_2008,A131A_2013,A131A_2018,A131A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",11.127383242959596,15.164042289956136,38.54774647264363,47.36045584045584
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,,,516.5346225104215,682.413653663178
Industrias manufactureras,445.7673456348784,618.4061884416461,628.0839126383103,981.5396954774983
Comercio al por mayor,102.07828323420672,152.1933163569019,140.3726282160297,80.7051055977035
Comercio al por menor,56.40470756381339,48.795157960554334,50.57329088401766,41.25169371831087
"Transportes, correos y almacenamiento",104.56915956918381,228.4017788089714,262.15909197578185,217.41084898550935
Información en medios masivos,2450.9994623655916,446.29530618588745,,
Servicios financieros y de seguros,76.9144434222631,65.55713154294766,38.248273009307134,21.843380622096902
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,88.36317257871663,67.82478598287862,149.102052672347,204.4814787701318
"Servicios profesionales, científicos y técnicos",179.7622382242188,125.85662525879918,117.50199433189881,58.85750582257041
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",3492.325744308231,902.4920817075969,2088.970813679245,3666.9576957695767
Servicios educativos,336.33254948069765,531.003004902736,210.2279403823307,473.789863435276
Servicios de salud y de asistencia social,42.928318407960205,57.53736068895643,56.87730551326528,66.3409923451987
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",134.78508306822198,166.56556588650207,198.51510842516885,168.73097317529636
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,46.919070053543216,60.28103277060576,55.56748914003024,58.94377674000074
Otros servicios excepto actividades gubernamentales,28.85211604640033,41.33670738169318,56.014427204895334,53.140491143885406
Total,218.55369191301665,162.48248201187823,152.51362909606277,131.73035318108245
