Actividad económica,A131A_2008,A131A_2013,A131A_2018,A131A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.08986838847603365,0.06594547686419652,0.02594185371406017,0.021114661636043388
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.0,0.0,0.001935978647742677,0.0014653868582963237
Industrias manufactureras,0.002243322687927629,0.001617060143786646,0.0015921439474535024,0.0010188074966377403
Comercio al por mayor,0.00979640299891816,0.006570590771903174,0.007123895966819306,0.012390789809318526
Comercio al por menor,0.017729016658204484,0.020493836720610538,0.019773283140568244,0.024241428893284893
"Transportes, correos y almacenamiento",0.009563049030133898,0.0043782496144058975,0.003814477661115715,0.004599586472644937
Información en medios masivos,0.00040799682552147365,0.002240668871349249,0.0,0.0
Servicios financieros y de seguros,0.013001459225414444,0.015253870577678982,0.02614497129730969,0.04578045941242235
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.01131693182597274,0.014743872546128422,0.006706815782057059,0.004890418467308483
"Servicios profesionales, científicos y técnicos",0.005562903587975425,0.007945549135325204,0.008510493848941637,0.016990186485553123
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.00028634213221083205,0.0011080429626683364,0.00047870462978787543,0.00027270562765249794
Servicios educativos,0.00297324776190712,0.0018832285142777493,0.00475674164995077,0.0021106403432723697
Servicios de salud y de asistencia social,0.02329464644984952,0.01738001166591462,0.017581704881690887,0.015073636444818315
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.007419218634853281,0.006003641837241443,0.005037399963826705,0.005926594158626049
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.02131329540118373,0.01658896594896463,0.017996134348989515,0.016965319416347723
Otros servicios excepto actividades gubernamentales,0.03465950290757835,0.02419157362404899,0.01785254353029617,0.018818042108274053
Total,0.004575534694687269,0.00615450962847118,0.006556791061408265,0.007591264851657652
