Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,19.40808583950262,18.68246454471437,9.305556468281722,5.031726426743276
Industrias manufactureras,31.420049819953288,25.710023051889348,18.478070362653455,10.930992751515443
Comercio al por mayor,8.603447097220235,9.785323711538762,9.537467831894862,10.793457742434422
Comercio al por menor,7.8322319626330845,8.970007429361155,8.445756729264339,7.9191526953773455
"Transportes, correos y almacenamiento",2.5027824920338775,3.0952304182061887,3.2798249592126747,3.1557015524122716
Información en medios masivos,,8.12436111745818,,8.359346519948694
Servicios financieros y de seguros,11.905612838204513,14.114346697556686,9.242278382054122,9.07187970508155
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,6.605903303149515,7.092684279042349,12.397797092761875,7.093741727158528
"Servicios profesionales, científicos y técnicos",14.68668744315446,14.915349936188456,11.188777007160292,10.364005461425682
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",11.104141779582921,9.475607076915887,10.546199077701912,11.990097193489207
Servicios educativos,10.432138751136812,8.18516018134325,14.859624580828225,11.09280426672395
Servicios de salud y de asistencia social,8.87384129213483,7.497074841325302,9.255491210906682,8.389073135505958
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",17.106176943982693,2.4371590089919186,11.402767461363364,10.070763382224255
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,7.9225133879687935,7.198183570957431,7.302571593635175,7.886360688702926
Otros servicios excepto actividades gubernamentales,9.444702296251174,8.200219137612951,6.918944359141577,7.524240541576253
Total,19.208116396833315,13.848811336113926,12.061886174221817,8.61828483407253
