Actividad económica,A131A_2008,A131A_2013,A131A_2018,A131A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.0,0.0,0.0008869500164080016,0.0
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.2909383126424413,0.23846017282960613,0.21443250112704176,0.19143097257558472
Industrias manufactureras,0.5655773041825034,0.4064776338509807,0.2857813286242477,0.36724507045043936
Comercio al por mayor,0.2302965691330632,0.22189357437812926,0.22885223731152846,0.21677797290032388
Comercio al por menor,0.24365977518566392,0.22924395747419243,0.2702507454712441,0.2521715109771214
"Transportes, correos y almacenamiento",0.18484788343926825,0.12712199032962535,0.10220728155313734,0.16815548860954405
Información en medios masivos,0.10676925958885763,0.24551378669556717,0.6778556059468336,0.3833195470624101
Servicios financieros y de seguros,0.14747446355524724,0.144631162529667,0.15894412168037272,0.21962357226006476
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.3629086093479932,0.39904593614566697,0.24833725776433413,0.15472947501035544
"Servicios profesionales, científicos y técnicos",0.3519899039382064,0.3970446834323785,0.24047214615502466,0.29235063888569124
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.4184509141384813,0.3192381893097887,0.23572434911623813,0.3014150746565407
Servicios educativos,0.16773125988679166,0.17622289229112334,0.18882065532477385,0.25502210813550563
Servicios de salud y de asistencia social,0.3126275990335387,0.25970160204557047,0.2474980286567704,0.23995044889032668
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.14740353573367393,0.12021335160668158,0.12837580113999603,0.15302850625240894
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.2626164721193933,0.2578129079148072,0.20800980632106925,0.2371372024436144
Otros servicios excepto actividades gubernamentales,0.09182528937553022,0.19087023730756703,0.3340779539406061,0.2803971933483115
Total,0.2845313308291319,0.3113188200687699,0.26094655003278694,0.29747350791075633
