Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.0,0.0,0.00740276035131744,0.0
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.7878511481524652,0.016669868788354827,-0.7048331286973992,0.27397705350797036
Industrias manufactureras,0.2504834724750925,0.19345335241586528,0.08982213165983505,0.3348005849950647
Comercio al por mayor,0.13010312147307557,0.14982350670122993,0.16604831178693039,0.18747295406176218
Comercio al por menor,0.1989100918934825,0.3908452663659952,0.3564711770107411,0.24287256761499035
"Transportes, correos y almacenamiento",0.07914154917098921,0.12632031851513317,0.1298288256268559,0.21266070401633186
Información en medios masivos,0.055560249361809984,-1.2615141955835962,0.905488676054823,0.17708285570177448
Servicios financieros y de seguros,0.03797598804555057,0.2442891993790197,0.14830267399962072,0.03202027628371319
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.5543733534829579,0.1940455410980641,0.4997588701343438,0.34476668287813245
"Servicios profesionales, científicos y técnicos",0.5876924338957097,0.2882970033105464,0.5538582786676247,0.32371120462914255
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.030175228558989985,0.18329973402903657,0.5017827984937852,0.15445453466286801
Servicios educativos,0.2197763196620557,0.054386868862850345,0.2540858144472424,0.0955015719568439
Servicios de salud y de asistencia social,0.3992395437262357,0.08292295817978236,0.2395744235166792,0.4201211051645534
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.13675778346684284,0.04647077610986905,-0.05149195548940392,0.17847462263447142
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.13272748592870545,0.14209407249909248,0.22095532408024082,0.23597005501939206
Otros servicios excepto actividades gubernamentales,0.3404683251309018,0.2475454194047159,0.07133108253717405,0.12335398121179801
Total,0.07068786794790564,-0.7311940502093336,0.15972517357972152,0.2604384333296531
