Actividad económica,A111A_2008,A111A_2013,A111A_2018,A111A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2.305065074485009,0.18931505950419378,0.5906144344128705,0.7892582025817046
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,0.20289297604763834,0.1386484423185037,0.17118914438984278,0.13099348114400336
Industrias manufactureras,4.03566159182797,2.472095382064449,3.805581693340465,3.207551082015486
Comercio al por mayor,0.22638513316972333,0.1470430024768983,0.19426446033516778,0.13742360849109023
Comercio al por menor,0.2826217368014422,0.24995777141902345,0.26260300587537405,0.24952128818315672
"Transportes, correos y almacenamiento",0.4537974196533595,0.5738815669357835,0.5505791058191386,0.8817572871079545
Información en medios masivos,0.06575015048749852,0.024787555122001474,0.21978297943242503,0.06804455919885682
Servicios financieros y de seguros,0.006809841818250599,0.023276825765734064,0.019347551013259575,0.017749970337431618
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.7281142772950115,0.32140879251523813,0.42130825209048717,0.2594029151216968
"Servicios profesionales, científicos y técnicos",0.36574746264449215,0.39605592356721814,0.14664104955517238,0.11467922356947874
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.6536595219230454,0.20680048400234263,0.27165161129798204,0.16808390879515225
Servicios educativos,0.31203809627225415,0.3163953641781283,0.29176064895041415,0.22009630624295332
Servicios de salud y de asistencia social,0.33809731193834125,0.3368152425085936,0.3024516236103499,0.287079419356727
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.08632110039679304,0.13536555074547604,0.06702167173445969,0.08872252628111946
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.26980533624827835,0.2120266868555298,0.20499278722131,0.21110545660700927
Otros servicios excepto actividades gubernamentales,0.1924247877001887,0.3452192488367952,0.4009928802677391,0.32309718087254824
Total,0.8611347847305659,0.6127158827194333,0.6305474659922834,0.510425763719782
