Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.0,0.0,0.0,0.0
Minería,0.0,0.0,0.0,0.0
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.0016392549995127112,0.0011977737695972504,0.0019933897138860487,0.003072516297527044
Industrias manufactureras,0.0007688487268550507,0.001121344561299674,0.001053957741555424,0.0015420987103582804
Comercio al por mayor,0.002669552578297833,0.002027405651291966,0.001554479243151369,0.0014738490556697385
Comercio al por menor,0.004459216919451971,0.003812568857027662,0.0037302153249989325,0.0035274810846211233
"Transportes, correos y almacenamiento",0.013080483028512982,0.01572028287082096,0.012550434711773728,0.011788034900870634
Información en medios masivos,0.0,0.00044227644844519365,0.0,0.0005755916018241315
Servicios financieros y de seguros,0.00014073188154069906,0.00015507410609441982,0.0003532219968498993,0.0003427977885990621
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.005791358113902874,0.0036083651784767127,0.000630523234409968,0.0015616923279400871
"Servicios profesionales, científicos y técnicos",0.0013374308167572724,0.0013813422526527336,0.0008802395784161466,0.0010650397390469465
Dirección y administración de grupos empresariales o corporativos,0.0,0.0,0.0,0.0
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.0013468593666175427,0.0012263014946586495,0.0014893564594797581,0.0009138901435935398
Servicios educativos,0.0020234226959939326,0.002397063531035959,0.0015923398572404565,0.00156485947433784
Servicios de salud y de asistencia social,0.002841680966211028,0.00251260249364816,0.0023056130537311872,0.0026383856046192757
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.0005031315887678282,0.006262557776236323,0.0004885414611443782,0.0009880297438976781
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.002817259342527491,0.002978094282533814,0.002880944198193894,0.0029957108270133054
Otros servicios excepto actividades gubernamentales,0.00233443365622147,0.0030382622813733932,0.0038107024738212735,0.003514133235581498
Total,0.0015653825420004774,0.0018203814098813602,0.001591515314598933,0.001993074236546187
