Actividad económica,A221A_2008,A221A_2013,A221A_2018,A221A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.5208749240517316,0.039075110580047374,0.8791718946047679,0.02951219512195122
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.802319784709108
Construcción,0.12038407739829816,0.8342280438050246,0.6759906239535662,0.4328561275256371
Industrias manufactureras,0.44257807722280273,0.5406035269205983,0.8041289350770208,0.2702376524359356
Comercio al por mayor,0.38489819266863534,0.40184490651370575,0.27060295910517956,0.20370431292561764
Comercio al por menor,0.27290259737840966,-0.033845164991836145,0.27166364337252347,0.3236528906284928
"Transportes, correos y almacenamiento",0.2584639229620226,0.42030163416050104,0.6679010788686212,0.12836200670982015
Información en medios masivos,0.3331035044628039,0.02523659305993691,0.03868160165665436,0.0
Servicios financieros y de seguros,0.8501571597877056,0.1057884231536926,0.5,0.3071044383392021
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.25584577368431805,0.4051689939701682,0.3000803766218854,0.2995964198257694
"Servicios profesionales, científicos y técnicos",0.21906702031664435,0.24970978975880304,0.17062655014950978,0.8782877432930036
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.02367218110579016,0.4096969286283013,0.2027058549101936,0.24397554605887942
Servicios educativos,0.45306521701494085,0.2959658376919684,0.7129807929689429,0.7390759386729083
Servicios de salud y de asistencia social,0.32053977484529933,0.29321984150278835,0.205238535793461,0.26555536373111327
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.6867619126269716,0.5418396678377515,0.7490608831242469,0.315780966354164
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.3749296435272045,0.34481149198776123,0.31420731544875724,0.32193560025254797
Otros servicios excepto actividades gubernamentales,0.32508595698779746,0.264811235665507,0.23733927160405144,0.4579624235960127
Total,0.11360204960980777,2.3740735077672452,0.636912231278503,0.26329400609249237
