Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,,
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,20.157409518074882,19.974724741328433,10.801528592082416,4.802760609703371
Industrias manufactureras,67.42869589494579,36.363959311886546,31.482587696366423,16.570927312276947
Comercio al por mayor,9.327992923736998,10.157169960966051,10.860080703719838,11.224702475296846
Comercio al por menor,7.574106501784671,8.41479839748055,8.823257578710741,8.266273934312819
"Transportes, correos y almacenamiento",2.063680042578142,2.717616415243364,2.9323065469198677,3.6670349709950743
Información en medios masivos,,7.568274304289888,,8.339130469270552
Servicios financieros y de seguros,9.48671186440678,9.754908565928776,11.469952670643359,10.529579386528823
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,5.855471620171128,6.419050484056227,21.381603480422623,7.569494193424033
"Servicios profesionales, científicos y técnicos",17.20440436112055,21.219857215114303,13.240146789712915,12.428871340212845
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",12.628210980619995,16.24664761818374,10.665763044112083,13.867921114528677
Servicios educativos,11.035179444470149,10.580810224667937,20.36025658443802,14.54012990826956
Servicios de salud y de asistencia social,8.513705986948398,8.264284326272975,10.361726699008285,10.295573972227244
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",20.784680056048575,1.8667415002879832,12.796135454279302,11.317712017944958
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,8.28750242835087,7.3740023899030955,7.368180380347451,7.9850404064113745
Otros servicios excepto actividades gubernamentales,13.61195060050334,8.506670232798532,7.602259170891738,7.872206020543728
Total,27.033643022200593,17.66958955139325,17.07050902114993,11.270000591505626
