Actividad económica,A131A_2008,A131A_2013,A131A_2018,A131A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.29055140080405245,0.3753796630409387,0.07170870404325287,0.1058957428992175
Minería,0.0,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.18740949676874055,0.12167281489092849,0.12040482488203332,0.15085885821824432
Industrias manufactureras,0.18843425993317908,0.16381201067476417,0.20799201893484634,0.1876688752253402
Comercio al por mayor,0.10633267667040927,0.10292487768690348,0.07319845941704116,0.15043189283097408
Comercio al por menor,0.14461451870227351,0.14741956292533362,0.17336627733211116,0.19657252823128551
"Transportes, correos y almacenamiento",0.06378756802467501,0.05334065863366782,0.1865841671516894,0.10065145430300887
Información en medios masivos,0.03474992317156552,0.10372130731919328,0.031089442208393468,0.0976936266703447
Servicios financieros y de seguros,0.19975839054613306,0.08428342831537479,0.2605228777961871,0.17008344570842407
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.15135731013354792,0.11046167348084678,0.20275454794581038,0.2102790438408473
"Servicios profesionales, científicos y técnicos",0.08566952376297333,0.09762908432892597,0.12116265119704783,0.11752834695522044
Dirección y administración de grupos empresariales o corporativos,0.0,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.14083469483751715,0.14412137050444057,0.12340728745944876,0.22524478459691852
Servicios educativos,0.1131115972976831,0.1686777668835323,0.1448797470126517,0.12985208263853185
Servicios de salud y de asistencia social,0.20423540712088367,0.21678497664982815,0.20257685386345978,0.19645861128559652
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.15247556430907377,0.1141866114359849,0.09402370604362643,0.1873199353361623
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.17153938658613038,0.156914870596684,0.18870231404261906,0.21452245420732052
Otros servicios excepto actividades gubernamentales,0.29203350389651833,0.3110369596864079,0.15928296209170817,0.20576840515665612
Total,0.1099705097639363,0.14591978245173168,0.1740071858302608,0.17571417529591984
