Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",5.495210668966366,5.026860405185744,6.830944403305155,6.935855818422625
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,5.22484732475513,8.13874028206208,8.961796078582658,8.419824043323198
Industrias manufactureras,16.587805653126654,15.900473059725396,10.683773081275158,9.005687003228921
Comercio al por mayor,6.004132009659243,9.448202160842637,6.762845054045906,6.494222456862475
Comercio al por menor,6.034508326651388,6.299578147083437,5.833885882050923,6.1797416690291245
"Transportes, correos y almacenamiento",10.562146874246503,10.440059985313612,6.640069128049154,8.462678802166359
Información en medios masivos,24.433797550053566,8.527774411182483,12.393061567185637,6.875202322912273
Servicios financieros y de seguros,3.856758954287998,5.129095923686141,6.424791710215906,4.822535211267605
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,3.3868803271496617,11.745463825698817,7.809940731105739,5.086279842852825
"Servicios profesionales, científicos y técnicos",10.923882987416244,24.28875411672029,9.430724812367293,9.878931796448306
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",5.406209193870753,11.012568465601959,8.95214268420628,2.759607640240878
Servicios educativos,10.881453881834082,4.292412363645472,6.577927086207329,4.730079295055157
Servicios de salud y de asistencia social,4.573782415578873,4.7178371968479835,5.444080787483984,5.856752080606607
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",5.013990347599106,13.245778891474256,10.161607811733099,8.044618875329613
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,5.649719097207701,5.788229172490994,5.516778129284848,4.810779171538375
Otros servicios excepto actividades gubernamentales,7.949907281646728,4.902138437089293,6.284018544854481,5.209525759843549
Total,13.949866047152984,13.133175373132614,9.451429730364374,8.109903695323176
