Actividad económica,A121A_2008,A121A_2013,A121A_2018,A121A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,,51.150827208983955,
Minería,,,,
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,,
Construcción,0.10801465839899509,0.11427413691314318,0.0855196392420736,0.09527122613336296
Industrias manufactureras,0.21052416173301247,0.24152162426570375,0.18398146556668693,0.12540171533044428
Comercio al por mayor,0.11440790217872113,0.08335026316769029,0.0811679474744919,0.07692362865570312
Comercio al por menor,0.1495224182471744,0.1344417413148171,0.13212212016685987,0.10672548380417833
"Transportes, correos y almacenamiento",0.27058992679058264,0.33638689262700855,0.2862055866783319,0.22902582841463529
Información en medios masivos,0.23515759863507613,0.011746220100933083,0.012313565166365876,0.015445988336377574
Servicios financieros y de seguros,0.00516789450930729,0.005309675339598723,0.01776829037934007,0.020738985931306915
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.1711904401798364,0.05534803125355393,0.056532252761402724,0.057499864287670996
"Servicios profesionales, científicos y técnicos",0.050754797744285596,0.04249054244673966,0.038347722111778386,0.033765747394110084
Dirección y administración de grupos empresariales o corporativos,,,,
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.04220519982756488,0.046700460925036436,0.05558505575189863,0.040549468344420574
Servicios educativos,0.08813990153724585,0.1678085476474704,0.22122390912752488,0.09293363405789287
Servicios de salud y de asistencia social,0.09046611120580858,0.09806239014400497,0.1139095090835178,0.09474153998740233
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.11483645510135713,0.20029743131280078,0.06951533607868973,0.09331471536707446
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.09050070345291271,0.08815687923084135,0.106326669422877,0.11639254998650249
Otros servicios excepto actividades gubernamentales,0.09711380976787375,0.09683585135031451,0.09989176047445174,0.10884357473651775
Total,0.19359361637409403,0.17587525973586246,0.14348302087595965,0.10963116885204868
