Actividad económica,A131A_2008,A131A_2013,A131A_2018,A131A_2023
"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",0.014659482395395985,0.007954634222782255,0.0031413914158322895,0.00394902182431501
Minería,0.0,0.0,0.0,0.0
"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",0.0,0.0,0.0,0.0
Construcción,0.006936999725682439,0.0035718012264213837,0.0029004389855643085,0.0026865715159190245
Industrias manufactureras,0.007444898851053093,0.00648709888906949,0.007637358305597486,0.0070846797290482575
Comercio al por mayor,0.0028155066517062165,0.0024611176151176023,0.0019279049627607117,0.002968315674663984
Comercio al por menor,0.005360997578856595,0.004903136356024415,0.005677618173906659,0.006028241632004259
"Transportes, correos y almacenamiento",0.0029675559697238856,0.0029458911973711983,0.008768191433088384,0.005331633980990351
Información en medios masivos,0.0009180929745024337,0.000910800593758611,0.0007275693301109667,0.0009424369775384927
Servicios financieros y de seguros,0.0001129190670081865,0.0001348686454312714,0.0002794514218696762,0.00019950386814665316
Servicios inmobiliarios y de alquiler de bienes muebles e intangibles,0.004194347622727203,0.0023248587614103484,0.002776528507279718,0.00444011210985422
"Servicios profesionales, científicos y técnicos",0.0024527866040932093,0.0015025469813825447,0.0014839135535853105,0.0016978425519732958
Dirección y administración de grupos empresariales o corporativos,0.0,0.0,0.0,0.0
"Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",0.00331132129219644,0.002367564017022541,0.0018781415527322298,0.003385317768984007
Servicios educativos,0.0027219494954100623,0.006565540244271192,0.004129146043735139,0.003312090599536953
Servicios de salud y de asistencia social,0.0060417888728539195,0.005939310429226169,0.005518691860603424,0.005642258692303984
"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0.0025580829812376013,0.0022117112725430262,0.0010164149711140112,0.0022673347955070697
Servicios de alojamiento temporal y de preparación de alimentos y bebidas,0.00522716402379744,0.004155449773661759,0.003988021359152834,0.0053151343763063325
Otros servicios excepto actividades gubernamentales,0.005088157946309546,0.009852119714936871,0.005252374030261345,0.006754964930632887
Total,0.0033490545677317836,0.0032359101757012307,0.004186234592034242,0.004372890334687673
